soil,land,road,water,elec,area,elevation,discharge,schools,hospitals,hotels,flood_risk,env_risk,access_risk,infra_risk,overall_risk,suitability,btype
Red Soil,Commercial,57.884904758461026,0,0,15998.276253083957,1061.32924671033,3009.624763034859,1,1,2,45.52877381038474,20,3.5251587358982874,85,41.066360517609226,58.933639482390774,Shopping Complex
Rocky,Residential,49.39939071294378,1,0,11128.497624168005,68.18883838557677,4853.570272106673,3,1,2,67.55882201862944,55,17.667682145093693,45,47.562508242793726,52.437491757206274,Individual House
Rocky,Commercial,30.279801489605312,0,0,11984.672801480287,1257.8405450970265,2919.8732614413348,0,1,0,46.43004962759867,55,49.53366418399114,85,58.13393341565732,41.86606658434268,Shopping Complex
Clayey,Residential,17.29814015780191,0,0,1999.1503440731647,1484.0325226912787,2329.8691317362664,3,2,3,67.67546496054952,30,71.16976640366349,85,67.2288543371082,32.7711456628918,Individual House
Red Soil,Residential,56.34003078874187,1,0,5850.962222254147,708.7275380570733,2714.0868103908783,4,2,0,45.91499230281453,20,6.099948685430206,45,31.845234477342636,68.15476552265736,Individual House
Rocky,Agricultural,23.95281276498345,0,1,13128.731792824077,1454.385504681901,4042.6990834848666,0,1,3,48.01179680875414,55,60.07864539169425,45,51.32379023098751,48.67620976901249,Individual House
Clayey,Commercial,13.854143742805611,0,0,17324.455912102847,820.9931135147242,3063.375283926104,1,1,2,68.5364640642986,30,76.90976042865731,85,68.96520252966883,31.03479747033117,Shopping Complex
Sandy,Residential,35.97404136496752,1,0,18422.68454644665,689.4239938079247,3235.2404569335886,1,2,2,47.00648965875812,25,40.043264391720804,45,41.463087478495545,58.536912521504455,Individual House
Clayey,Industrial,56.90757661896489,0,1,10507.970420866553,497.1071470911826,4857.19440018296,4,1,3,57.94667701978782,30,5.154038968391845,45,37.3198466990237,62.6801533009763,Factory
Rocky,Commercial,5.210665977517742,1,1,11364.010422025754,986.3323137500082,3091.9774221272864,0,2,0,52.69733350562056,55,91.3155567041371,10,52.022955903001474,47.977044096998526,Shopping Complex
Loamy,Commercial,18.09686637896993,0,1,16827.942990310825,344.7306307875669,1901.426241672699,1,2,0,64.82047039145749,15,69.83855603505012,45,53.64680364577265,46.35319635422735,Shopping Complex
Loamy,Commercial,56.61462022257242,1,0,11214.867414199738,157.40132777160647,3456.630135063983,0,2,0,68.40226527806051,15,5.642299629045965,45,38.85136775458267,61.14863224541733,Shopping Complex
Loamy,Agricultural,14.409728177143911,0,0,10820.31198520903,40.85565387632112,3297.296984886557,3,2,3,85.94622872313475,15,75.98378637142682,85,72.57712664595387,27.422873354046132,Individual House
Rocky,Industrial,11.228389840190093,0,1,18196.59671745812,438.5701690728956,69.23817753190953,2,0,3,16.26345594621693,55,81.28601693301651,45,45.513713814430055,54.486286185569945,Factory
Loamy,Commercial,36.360296868989245,1,1,16008.721700061722,593.6562482505574,2336.6464839291657,2,1,0,52.90992578275269,15,39.39950521835126,10,33.11835032855125,66.88164967144874,Shopping Complex
Red Soil,Residential,52.40141028121565,0,1,18272.378000864595,828.1150444218716,3714.518014411997,2,1,0,46.89964742969609,20,12.664316197973918,45,33.83095564988711,66.1690443501129,Individual House
Sandy,Residential,31.241039973165936,1,0,5146.694040841922,439.12473778050963,2495.207288605645,1,1,3,51.84225573987794,25,47.931600044723446,45,45.12768952013814,54.87231047986186,Individual House
Clayey,Agricultural,59.70103411764886,1,1,10963.134246451778,1476.0893585781168,3898.105679676947,4,2,3,57.07474147058778,30,0.49827647058523894,10,27.10072863235203,72.89927136764797,Individual House
Clayey,Residential,42.35444347458961,1,0,17006.9704432738,437.6177523617514,2254.418482138072,2,2,0,65.15432398964751,30,29.409260875683984,45,45.906328615297625,54.093671384702375,Individual House
Rocky,Commercial,9.074119896574626,0,0,3111.8087218750698,661.4630826696131,4916.607988186179,4,2,0,51.731470025856346,55,84.8764668390423,85,68.8251312188103,31.1748687811897,Shopping Complex
Loamy,Residential,59.60576724250865,0,0,16098.580931585275,154.9142482978505,1464.4579460194434,2,1,2,57.092862211890676,15,0.65705459581892,85,43.64676542311646,56.35323457688354,Individual House
Loamy,Commercial,27.434183022910474,0,0,4476.494284882519,390.93977000561347,460.6130407303677,3,2,1,30.897328858542927,15,54.27636162848255,85,47.88315550761066,52.11684449238934,Shopping Complex
Black Cotton,Residential,20.80713936150154,1,1,16354.256344721101,72.49820968348664,2150.0590057704867,2,0,3,98.44832257861543,40,65.32143439749743,10,59.287271501889755,40.712728498110245,Individual House
Sandy,Industrial,35.68335509678371,1,1,12628.017813580494,839.262950155992,2708.545124369595,4,1,1,47.07916122580407,25,40.527741505360495,10,32.85964180537155,67.14035819462845,Factory
Red Soil,Agricultural,21.73691755014754,1,1,4671.483838212476,1126.5970246986476,1745.4686584123074,1,0,3,49.47514378070926,20,63.77180408308744,10,38.7592513440201,61.2407486559799,Individual House
Clayey,Agricultural,9.755162891608379,0,0,9993.72940732322,293.5647215041019,1211.4058005897948,3,0,2,66.17544199864768,30,83.7413951806527,85,69.84675349468986,30.153246505310136,Individual House
Black Cotton,Industrial,5.07855886935472,1,1,13956.198162754661,551.8664067241061,3360.2934569274453,4,1,3,76.73036028266132,40,91.53573521774213,10,58.239559903366995,41.760440096633005,Factory
Black Cotton,Industrial,29.727084410614427,0,0,13043.205116787305,24.92434009074085,1885.6254992812605,0,0,3,96.78527847752716,40,50.45485931564262,85,73.73856229604516,26.26143770395484,Factory
Rocky,Agricultural,51.02748822246257,0,0,9117.696728402383,1259.283083583318,3156.8426455031845,2,0,1,41.243127944384355,55,14.95418629589571,85,47.67364135450845,52.32635864549155,Individual House
Clayey,Industrial,36.477335209654214,0,0,18087.964049497612,1169.9452873975042,3895.3572429938795,3,2,2,62.88066619758645,30,39.204441317242974,85,57.559343498466,42.440656501534,Factory
Rocky,Commercial,59.95640144188925,0,1,10866.004875269042,94.88104631143857,3805.0131388001187,1,0,2,63.31803686084137,55,0.07266426351792177,45,41.67947896717396,58.32052103282604,Hospital/Clinic
Red Soil,Residential,20.776565510596,0,0,10611.47867204508,547.301413980617,1876.5465531784564,0,2,2,52.336789685920124,20,65.37239081567333,85,58.910974093990376,41.089025906009624,School
Black Cotton,Agricultural,20.425028561803042,0,0,2182.7612088876313,1432.929920774243,2839.4911447508734,2,0,2,72.89374285954923,40,65.95828573032827,85,69.25238143342429,30.74761856657571,Individual House
Black Cotton,Industrial,13.78622031286693,0,1,18520.287406155105,588.0405841184655,2248.291122213712,3,1,3,74.55344492178327,40,77.02296614522179,45,62.59944725892959,37.40055274107041,Factory
Sandy,Commercial,14.023497354593434,0,1,4365.214804889087,789.313015086024,4354.026263548301,4,1,1,52.494125661351646,25,76.62750440901094,45,52.52982008372581,47.47017991627419,Shopping Complex
Red Soil,Agricultural,20.68526278055263,1,1,11038.54917529453,532.8642915155327,4393.792398999996,2,1,2,54.828684304861845,20,65.52456203241229,10,41.07118001480472,58.92881998519528,Individual House
Black Cotton,Industrial,48.60620249004399,0,0,16267.784426605893,894.1970821923927,1718.707914440184,3,1,0,60.22260766629268,40,18.989662516593356,85,53.07532831235078,46.92467168764922,Factory
Red Soil,Agricultural,54.816623485004634,0,0,5093.612262157223,1467.2353134552334,458.6872393936536,2,2,2,15.469588916621914,20,8.638960858325603,85,31.82409633539907,68.17590366460092,Individual House
Clayey,Industrial,58.62979433392247,1,1,11020.092509445982,1496.2537552217957,837.9124166200974,3,0,1,34.10079974892133,30,2.283676110129221,10,19.506198939654773,80.49380106034522,Factory
Loamy,Agricultural,17.775930975304895,1,0,5573.0132752434765,1162.0724670167867,1835.0087106544188,4,0,1,54.25619146926215,15,70.37344837449184,45,50.08302910786471,49.91697089213529,Individual House
Black Cotton,Commercial,53.471365008775045,1,0,15434.204958198325,606.4666470306589,2821.249773814953,2,1,1,64.63215874780624,40,10.881058318708256,45,42.59152014140925,57.40847985859075,Shopping Complex
Sandy,Commercial,23.054029910253536,1,1,11722.482189589864,741.6483012434825,3283.9350548221464,3,2,1,50.23649252243661,25,61.576616816244105,10,39.22692658691384,60.77307341308616,Shopping Complex
Clayey,Residential,11.206229948428643,0,1,17263.541347507726,535.0969921684582,1656.8552314300011,0,2,0,62.33554714149286,30,81.32295008595226,45,57.89817902101056,42.10182097898944,Individual House
Red Soil,Agricultural,52.85137090360911,1,1,17996.602054670275,1478.3619448565194,3337.495598119929,1,1,2,46.78715727409772,20,11.914381827318152,10,24.85410050276374,75.14589949723626,Individual House
Rocky,Residential,39.98580990539902,1,1,13325.936166462563,1061.6404587381055,4688.69991836878,3,0,3,44.00354752365024,55,33.35698349100163,10,34.49048750602799,65.50951249397201,Apartment
Clayey,Agricultural,14.060199284458395,1,1,14782.433677019944,673.3971681502669,3260.0706358447524,3,1,3,68.4849501788854,30,76.56633452590268,10,50.11131619408556,49.88868380591444,Individual House
Black Cotton,Industrial,28.64071916321514,1,1,11435.18189785041,18.17290516440351,792.8261472217563,3,0,0,75.60596884376713,40,52.2654680613081,10,48.02845611064552,51.97154388935448,Factory
Red Soil,Industrial,20.79917321823872,0,1,8304.145928280275,780.7251215858225,2898.344564888138,2,1,2,54.80020669544032,20,65.33471130293546,45,49.76375016913798,50.23624983086202,Factory
Loamy,Residential,45.52370127906084,1,1,13314.240537395857,1475.8923025524268,2709.4775838349137,1,0,2,50.61907468023479,15,24.12716453489861,10,28.498467271806827,71.50153272819317,Individual House
Clayey,Agricultural,29.93789268433474,1,0,18257.48384625925,784.5913634595779,4353.500554492103,2,2,3,64.51552682891631,30,50.103512192775426,45,50.85631243831456,49.14368756168544,Individual House
Black Cotton,Residential,59.410396980851175,1,0,8916.92722819732,273.64002823367053,1751.5152760648716,3,1,0,71.7593045820644,40,0.9826716985813704,45,42.61142452836788,57.38857547163212,Individual House
Sandy,Commercial,8.010974024277733,1,0,6973.790501102111,33.14062065716228,2114.7280502833996,3,0,3,82.00881925450082,25,86.64837662620378,45,65.36518089562622,34.634819104373776,Shopping Complex
Rocky,Residential,24.52583963749357,0,0,8380.301832498908,532.0556371863136,2993.2952774324685,1,0,0,47.86854009062661,55,59.12360060417738,85,61.03488918276366,38.96511081723634,Individual House
Red Soil,Residential,31.504509191048758,1,0,9272.554974020393,1377.3420835449103,2622.126558710127,0,0,1,52.12387270223781,20,47.4924846815854,45,44.36647661617958,55.63352338382042,School
Clayey,Industrial,32.67234551115759,1,0,2397.659550576608,1494.8311622638214,3595.082962025871,2,0,2,63.83191362221061,30,45.54609081473735,45,49.47769247145805,50.52230752854195,Factory
Clayey,Residential,22.37647023121002,1,0,10470.394968264893,1418.0519622180038,201.94495456247907,0,2,2,30.444781533447077,30,62.7058829479833,45,42.0821442737023,57.9178557262977,School
Loamy,Agricultural,45.10821370036624,0,0,10391.970712951133,1094.1299898813852,2817.580096034799,3,0,2,50.72294657490844,15,24.81964383272293,85,47.457942259398685,52.542057740601315,Individual House
Loamy,Industrial,53.111089041893614,1,0,12180.43272516994,837.2140926609829,608.3594650193763,3,2,2,20.88941703991412,15,11.481518263510651,45,23.681675529847606,76.31832447015239,Factory
Sandy,Residential,56.62956160878247,1,0,7893.580578955299,886.0292195733781,1576.0449625986066,4,0,2,33.363508849776515,25,5.617397318695893,45,28.081577427095752,71.91842257290425,Individual House
Rocky,Commercial,49.28013572397394,0,0,12649.044323156204,808.4880136379413,3308.134307661952,4,2,2,41.67996606900651,55,17.866440460043435,85,48.554598239163134,51.445401760836866,Shopping Complex
Sandy,Residential,51.78191085186297,1,1,17686.10989520986,1060.5739573844826,787.0710029608884,0,2,1,18.795942346252026,25,13.696815246895056,10,16.25278363291197,83.74721636708803,School
Black Cotton,Residential,35.27999153409975,0,0,19153.94881940812,628.3098400430287,1544.2091775231443,4,0,2,60.064185666937945,40,41.20001410983375,85,58.572468510886715,41.427531489113285,Individual House
Black Cotton,Residential,50.4238524534748,0,1,12088.632106679943,1003.8060074336482,3515.03241417656,1,2,1,65.3940368866313,40,15.960245910875344,45,44.12797438803979,55.87202561196021,Individual House
Sandy,Industrial,21.692715003137373,1,0,1809.2281254359486,182.41817243580155,3254.0262126341695,0,1,2,69.63173090306756,25,63.845474994771045,45,55.33247456476641,44.66752543523359,Factory
Rocky,Agricultural,26.916331916006794,1,1,19415.48394807507,398.5429598422256,455.19834604869027,4,0,2,22.462306351438567,55,55.13944680665534,10,32.39666892466734,67.60333107533266,Individual House
Sandy,Commercial,22.430215760019937,0,0,14411.379157028869,1254.0045582129442,2886.3424674616194,4,1,0,50.39244605999502,25,62.61630706663344,85,58.29143288765661,41.70856711234339,Shopping Complex
Rocky,Residential,30.7063034496359,0,1,7383.309322519391,1355.6233961150867,736.2723095931972,1,2,2,21.04887032945497,55,48.82282758394017,45,39.07281151129428,60.92718848870572,Individual House
Rocky,Agricultural,20.706878893125,1,0,3795.9963183107443,808.5123563404495,1261.3568935724634,1,2,3,34.05041814816801,55,65.488535178125,45,47.78978014639006,52.21021985360994,Individual House
Red Soil,Agricultural,57.88862932399458,0,1,3724.9536324892238,47.453425819398596,2296.0563931788934,0,1,0,72.68063711983744,20,3.5189511266757023,45,40.56796077361203,59.43203922638797,Individual House
Rocky,Industrial,22.206454540311746,0,0,4187.143716652452,1390.4603561876522,546.7341164909456,2,0,0,19.383068694740974,55,62.98924243281376,85,52.031384651362785,47.968615348637215,Factory
Loamy,Commercial,10.392449596101692,1,1,1865.8779106625857,1053.0963870409296,4968.234839592834,1,1,0,59.401887600974575,15,82.67925067316385,10,46.21047332863206,53.78952667136794,Shopping Complex
Rocky,Industrial,33.974944132772734,0,0,18140.92958440532,621.0418856330411,826.8478052700057,4,2,3,22.043220072206932,55,43.37509311204545,85,48.05890030328379,51.94109969671621,Factory
Rocky,Agricultural,8.1404493144847,0,1,11274.59642371939,897.5684147992446,3906.563142143022,0,0,1,51.964887671378825,55,86.43258447585883,45,59.295856803947295,40.704143196052705,Individual House
Rocky,Agricultural,11.079874146971928,0,1,14299.228841562906,644.6622516620491,4149.194225116125,2,1,0,51.23003146325702,55,81.53354308838013,45,57.813896784234984,42.186103215765016,Individual House
Black Cotton,Agricultural,17.066416405793547,0,1,16734.061676097845,698.0088400980765,4972.319849480007,0,1,0,73.7333958985516,40,71.55597265701076,45,60.945681728745754,39.054318271254246,Individual House
Loamy,Industrial,30.539263743517793,0,1,16039.279120330804,1330.2147984891026,2143.266089261342,4,0,0,54.365184064120555,15,49.10122709413701,45,44.803121195976445,55.196878804023555,Factory
Loamy,Commercial,28.828801276996533,0,1,17769.50685084799,241.6263703756673,4370.4726006967,2,1,2,70.29521745821081,15,51.95199787167245,45,51.091325578291894,48.908674421708106,Shopping Complex
Sandy,Residential,48.98305241015351,1,1,19377.837827974086,155.50370322335516,4787.697195084255,2,0,1,64.42401470406031,25,18.36157931641081,10,33.38879997552381,66.61120002447619,Individual House
Red Soil,Industrial,45.67110596362624,0,1,9342.341680096852,4.093116769523619,864.4707244733357,1,0,3,55.626050992388734,20,23.881490060622937,45,39.68949036249179,60.31050963750821,Factory
Rocky,Agricultural,28.447506169488573,1,1,19056.37386669942,471.00056341819004,2397.180445297663,3,1,3,48.62808965253645,55,52.58748971751904,10,40.91670380776752,59.08329619223248,Individual House
Clayey,Industrial,23.353731416659645,1,0,14742.50901851351,221.1206497266411,300.0540942804386,4,0,1,48.895410047845395,30,61.07711430556726,45,48.1326720931377,51.8673279068623,Factory
Red Soil,Agricultural,22.405783123382424,1,0,2342.6956158534913,329.97824270716677,3103.620060121008,3,0,1,64.59985965672439,20,62.657028127695966,45,52.52420791177752,47.47579208822248,Individual House
Red Soil,Residential,47.569729801170496,1,0,13953.879303034562,16.858473998065392,2907.030784282832,4,2,1,77.09605910982344,20,20.71711699804918,45,46.4128999379505,53.5871000620495,Individual House
